file_id,odd_ratio_post_median,alignment_score_median,knee_norm_span,noise_flatness_median,hysteresis_proxy,spacing_cv,spacing_outlier_flag,pipeline_version
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000279750],128.0777352719329,0.4701025800986227,0.0,0.017937641287227822,,0.09543472862960903,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000280500],62.2953963450374,0.5027327622913585,0.0,0.01794498583356141,,0.09239430600934434,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000281250],80.95616386580599,0.48631358911099704,0.0,0.0179217030219184,,0.09471736863192366,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000282000],68.37392983815413,0.4682208393548167,0.0,0.017957386836996766,,0.09462899247756994,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000282750],46.64843773557546,0.4723615281514426,0.0,0.018011554040396897,,0.09060105751200061,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000283500],42.1183089799662,0.45554237664913133,0.0,0.01789468563419492,,0.09815105908203008,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000284250],65.6638186361784,0.47428226385471756,0.0,0.017786329848562155,,0.09596569601593005,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000285000],76.27160471602164,0.4831461144578914,0.0,0.017692771641671073,,0.09110256084241092,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000285750],64.47870570208055,0.4772486472401171,0.0,0.017638142882915323,,0.09505363634145307,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000286500],43.75825550988857,0.4715596066831947,0.0,0.01774635470593791,,0.09002431116325856,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000287250],35.92220064651465,0.47166013169196724,0.0,0.017782680638692604,,0.0921791360930166,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000288000],30.82012514741332,0.46771007521682106,0.0,0.01773884851304708,,0.09293250395464472,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000288750],30.69353446258193,0.4811243263399165,0.0,0.01770378609271633,,0.09341094213008128,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000289500],38.98001621999313,0.4433014563652485,0.0,0.01778858854595005,,0.09359175365199089,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000290250],43.16057575704666,0.474267500384239,0.0,0.01797937312854717,,0.09066531915987354,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000291000],37.894428588380556,0.46955074526249524,0.0,0.017970187198369233,,0.09832675592077218,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000291750],33.377557325149624,0.45467795498488917,0.0,0.01797886830495397,,0.09005171703739356,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000292500],34.749066643900036,0.4508564564793713,0.0,0.01774362259221193,,0.09355122790910761,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000293250],79.38632361240794,0.4771816663461581,0.0,0.017744159922551555,,0.09095159271658791,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000294000],67.3739770249014,0.45759154176241496,0.0,0.01794834728654051,,0.09411511806288238,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000294750],56.49664840970754,0.4426514686906642,0.0,0.017963045510991402,,0.09069476501418536,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000295500],53.733363226846585,0.47268463047997394,0.0,0.017861220756584664,,0.09062045077473431,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000296250],69.2103694602324,0.46106960844634254,0.0,0.017920245702265972,,0.09364968799457153,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000297000],55.98034931439645,0.4795605544789019,0.0,0.018015410008045154,,0.09113861877216092,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000297750],58.00599448118773,0.46837291592699953,0.0,0.018059004545448506,,0.08899952127797214,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000298500],50.1785482099998,0.4533923346805941,0.0,0.018035159477738295,,0.09336145073128133,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000299250],47.2374294364709,0.4855417144970832,0.0,0.017790025089209596,,0.09651157848658191,False,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000300000],33.49077264664666,0.5019996073921562,0.0,0.020620181562389425,,0.27120197300257703,True,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000000375],2.2137945581908816,0.5462239592427474,0.0,0.021298644000831583,,0.11183650231285981,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000000750],2.214392295947442,0.5038495587116992,0.0,0.021236971704449582,,0.11107402354594813,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000001125],2.1900437395141705,0.5173680021108753,0.0,0.02130483006010772,,0.11250957365763174,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000001500],2.1698032875310385,0.5210351742073752,0.0,0.021510349523039624,,0.11597047915534137,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000001875],2.183627237818632,0.5289057542286736,0.0,0.02144546127944536,,0.11551147712351331,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000002250],2.1548893410719896,0.5267706205286257,0.0,0.021407963582747366,,0.11734126523458548,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000002625],2.0708779431146147,0.569423688764951,0.0,0.021236500981345722,,0.11272624633225208,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000003000],2.115493211483189,0.5269054693608266,0.0,0.021255283257587118,,0.12039321552577929,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000003375],2.1532858006402007,0.5543180227483666,0.0,0.02122753488663983,,0.1197120866229598,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000003750],2.1459686204187887,0.537379509772225,0.0,0.021329424038893405,,0.1272606868362394,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000004125],2.149910513548318,0.5612951706281367,0.0,0.021219699923245783,,0.11698850229323536,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000004500],2.1686037630841377,0.5470311008162213,0.0,0.021166668793495515,,0.11083022842863696,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000004875],2.2549786960967966,0.5445430796797531,0.0,0.021152874581542847,,0.11669349304999264,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000005250],2.2631956631445944,0.536039791784262,0.0,0.02144005226465535,,0.11985391450153918,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000005625],2.2306304905120684,0.5451054363118392,0.0,0.021423931049813483,,0.11232958250173536,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000006000],2.179906089770333,0.5306312072327068,0.0,0.021446300112020113,,0.11414699360069494,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000006375],2.1696458157024807,0.5302594129696042,0.0,0.02143367008074888,,0.11113859193439035,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000006750],2.192562739604064,0.5478755680198265,0.0,0.02133457570150221,,0.11016241836711561,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000007125],2.2105775700173784,0.5781578229621908,0.0,0.021207526648816834,,0.11762852322058644,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000007500],2.2304939387318012,0.5809108453800763,0.0,0.021234462662456193,,0.10956342908983713,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000007875],2.212403967227931,0.5356167715123902,0.0,0.02138194564455178,,0.11085089149641662,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000008250],2.159691746323524,0.5404322934495828,0.0,0.021069556904164583,,0.11456583296401174,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000008625],2.208844005156927,0.5514203415724229,0.0,0.021271961118251078,,0.11211108558756175,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000009000],2.181519078399535,0.5353559326770164,0.0,0.02142989394676295,,0.11568966180651633,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000009375],2.1835866806461897,0.5591924728936859,0.0,0.02131305692136884,,0.11028411056155688,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000009750],2.2452440171266486,0.5503476892974325,0.0,0.021202839014043923,,0.118758483476596,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000010125],2.236837369362681,0.5375184002943517,0.0,0.021355346706777367,,0.11550652621144897,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000010500],2.1907920880935174,0.5624568885068996,0.0,0.02123591135760204,,0.11564850893787186,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000010875],2.206905757730707,0.5705877311816381,0.0,0.02132635032148747,,0.12363841858739578,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000011250],2.2438307363869283,0.5497618453014099,0.0,0.021464931104068063,,0.11181940036749091,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000011625],2.2160557900810423,0.5611308930875941,0.0,0.02139654648270133,,0.11635954826764434,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000012000],2.181582946986895,0.5797548544961703,0.0,0.02141094291946693,,0.10950009200012054,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000012375],2.196243259645055,0.5723626095473365,0.0,0.021259100345319956,,0.11728005127044284,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000012750],2.137243626642765,0.5537245587546308,0.0,0.021369507486527686,,0.11417945011327385,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000013125],2.1754372929619854,0.5854794777047779,0.0,0.021269419402496718,,0.11161021498476598,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000013500],2.1688319627142802,0.5403150425805422,0.0,0.021230933269550962,,0.11404377170454412,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000013875],2.130344765502096,0.543428540435468,0.0,0.021539578611146207,,0.11146725866015751,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000014250],2.127330073659133,0.5699105892609776,0.0,0.021397485292320266,,0.11841712668149773,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000014625],2.147718198676482,0.5820476286887218,0.0,0.021378438379526618,,0.11581804790604701,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000015000],2.1139009974365552,0.5419039420354491,0.0,0.021577738961288197,,0.11405500060241501,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000015375],2.0754724946466983,0.5638689557573285,0.0,0.021255598783121617,,0.1122468986677471,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000015750],2.028362757437218,0.5765332962366977,0.0,0.021379709738828866,,0.11146362933033531,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016125],2.0211284489108947,0.5730753688824842,0.0,0.02133115744973836,,0.11412179519102203,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016500],2.050141747958804,0.5640176497441878,0.0,0.021466099994413446,,0.11235237325349641,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000016875],2.0629719680641156,0.5421322042796007,0.0,0.021470719892177036,,0.1106207713347209,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000017250],2.0732757935355512,0.5786153005943775,0.0,0.021332506342833915,,0.11415680726654799,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000017625],2.0559099309505355,0.5718069317966649,0.0,0.021334548496149745,,0.10867748671788732,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018000],2.0574830347509465,0.5757779735854597,0.0,0.021376906866879163,,0.1130685344660143,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018375],2.048178698257488,0.5463932295308861,0.0,0.02153409542576066,,0.11252759520645152,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000018750],2.068997595428551,0.5568155348650851,0.0,0.021597725114060808,,0.10851828546261273,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019125],2.054933968936861,0.5563509366344049,0.0,0.021597014690672378,,0.11355273260250756,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019500],2.0860980399623155,0.5538276216922547,0.0,0.021553574821512166,,0.11300226887484394,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000019875],2.134265645906697,0.5530096348868788,0.0,0.021502152237400117,,0.11310599937547075,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020250],2.1545941566454587,0.5940094012397913,0.0,0.021393078317960394,,0.12687693481150325,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000020625],2.1691212592169125,0.5763995442871429,0.0,0.02120323397214166,,0.11834143983161229,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021000],2.1630064284731088,0.568255360850309,0.0,0.0214170421878773,,0.11799650920058657,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021375],2.153067468806408,0.5367666830760646,0.0,0.021481146158350846,,0.11684565567164731,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000021750],2.144955363875593,0.5520845136782427,0.0,0.0216659138731223,,0.10883916000847518,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022125],2.0740413384830023,0.5599026666415531,0.0,0.02167340935530342,,0.11104241691810945,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022500],2.096955359173365,0.5507475874766207,0.0,0.021510099770086756,,0.11524776855028597,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000022875],2.1156626219273678,0.5381019187650883,0.0,0.02146010996794227,,0.11300022927629982,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023250],2.1057165538339957,0.5531570257288994,0.0,0.021647285249927505,,0.1159158755091532,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000023625],2.083206947787175,0.5513546146057552,0.0,0.021546274142723084,,0.11328261552120483,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024000],2.1034772422568264,0.5677478905500962,0.0,0.02150372421820988,,0.11492453018986719,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024375],2.137879658267603,0.5898492931402535,0.0,0.021391994380636083,,0.11640700242554058,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000024750],2.112251860671933,0.5622212887871995,0.0,0.021407028098784777,,0.1167270071484504,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025125],2.148017684862971,0.5696503407072705,0.0,0.02145261213143264,,0.11468793538224674,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025500],2.1262200145838674,0.5440531908451808,0.0,0.021349086152244203,,0.1148340664575235,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000025875],2.104448169732571,0.5306835099554789,0.0,0.021605673919803024,,0.11753974768131259,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026250],2.075569565531837,0.5395513510299433,0.0,0.021425479914447976,,0.11839209208237222,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000026625],2.0492849251259484,0.5298443399909586,0.0,0.021496573002062414,,0.12114514322468123,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027000],2.066615547976433,0.5270836540165574,0.0,0.021469176450249195,,0.1272665294300915,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027375],2.0446326599679394,0.5516968252342859,0.0,0.02159611116899179,,0.11494479508689401,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000027750],2.0837145124401033,0.5581803931820813,0.0,0.021511081899741744,,0.11872008651230595,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028125],2.0893028958753947,0.5668812568533291,0.0,0.02156277448968586,,0.11531287408582562,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028500],2.109752414491366,0.5352100481316575,0.0,0.02149198046625531,,0.12149415863610764,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000028875],2.1061136888249767,0.5603385308402934,0.0,0.021585282711273364,,0.1265974101197918,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000029250],2.113560985502499,0.5718779126429837,0.0,0.021364391401765197,,0.11043335658097349,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000029625],2.1186942311756205,0.5973021805637438,0.0,0.021199550712038082,,0.13082582443478658,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030000],2.107123962791739,0.6066260522927557,0.0,0.02137263706307708,,0.11571035651352976,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030375],2.0994848801709893,0.5989729735113039,0.0,0.021394168608570494,,0.11616977000312556,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000030750],2.068229260252777,0.6218214234588489,0.0,0.021356554623334516,,0.11699887207307728,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031125],2.0615554678232173,0.5957692435148584,0.0,0.02126561702864332,,0.1244164131252951,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031500],2.0663047178410556,0.5945384472434895,0.0,0.021379523461649806,,0.11545830810837085,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000031875],2.068923214055429,0.5870717535698383,0.0,0.02139360742555852,,0.11973270156211427,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000032250],2.068317753930642,0.6027889720770568,0.0,0.02119997232259125,,0.11305383693291819,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000032625],2.0698834033855187,0.592399543045287,0.0,0.021406058843423066,,0.12018297912800457,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033000],2.058828137902545,0.5683737006005761,0.0,0.02154397170178225,,0.1103706701947776,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033375],2.0862385971543906,0.5631707792671721,0.0,0.02140005152502182,,0.11626201846856524,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000033750],2.0778909860680517,0.5619562276692371,0.0,0.021403400254180305,,0.1152995276704456,False,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000034125],2.0356800886684874,0.5946821038221727,0.0,0.021336270319476908,,0.11551194863187211,False,6.0
